forms_out_of	0
are_walking_along	1
stretches_out_of	2
has_now_risen_above	3
returning_frequently_to	4
will_do	5
shine_from	6
stand_at	7
are_beginning	8
looks	9
sits_beside	10
want	11
hear	12
base_of	13
stretches_through	14
returning_to	15
have	16
are_at	17
is_rising_over	18
ensues	19
is_disturbed_after	20
ensues_with	21
open	22
look_for	23
does_look_through	24
has_risen_above	25
look_inside	26
is_in	27
are_becoming	28
carefully_enclosing	29
rests_on	30
are_beginning_to	31
do_mean	32
in	33
worried_by	34
is_lit_by	35
providing_light_fork_stand_at	36
feel	37
stretches_to	38
is_to	39
circling	40
stand	41
set_in	42
precisely_want	43
seem_to	44
seem	45
is_starting	46
starts	47
enclosing	48
is	49
pass_out_from	50
awaken_among	51
shine_down_from	52
shine_on	53
now_risen_above	54
catch	55
is_getting	56
refreshing	57
is_rising_to	58
are	59
risen_above	60
hear_nearby	61
glimpse_of	62
has	63
renewing	64
shine_down_on	65
spread	66
passes	67
set_behind	68
is_disturbed_by	69
rustling_in	70
are_remains_of	71
reappears_in	72
