can_enter_door_to	0
continue_down	1
leads_north_between	2
blocks_delivery_bay_to	3
estimate	4
in	5
'd_need	6
can_enter	7
can_see	8
was	9
come_out_here	10
open	11
sitting_on	12
block	13
lies_at	14
leads_between	15
out_leads	16
is_in	17
are_next_to	18
actually_rides	19
has	20
are	21
can_see_through	22
are_lodged	23
lies	24
lie_to	25
leads	26
mounted_by	27
parked_over_in	28
is_inches_of	29
have	30
blocks	31
point_to	32
lies_to	33
is_few_inches_of	34
are_in	35
come_out	36
is	37
rides	38
are_sitting_inside	39
can_see_here	40
coil_of	41
point_at	42
