withstands	0
lies	1
too_subtle_for	2
gather_around	3
could_spin_back	4
get_off	5
carved_with	6
appears_upon	7
already_has	8
put_clay_ocarina_on	9
is_heedless_of	10
in	11
move_subtly	12
can_see_porcelain_mask_on	13
take_on	14
mass_of	15
get_onto	16
put_tortoise_shell_comb_on	17
taking	18
unhindered_by	19
confine_as_surely	20
diffuses_through	21
already_has_place_in	22
invites	23
wore	24
can_see	25
carved_upward_with	26
tracing_out_sigils_in	27
can_see_here	28
can_see_clay_ocarina_on	29
rests_at	30
saw	31
suggest	32
spin	33
hangs_from	34
is	35
is_in	36
confine	37
could_spin	38
change	39
are_none_of	40
subtle_for	41
are_in	42
rises	43
put_ivory_chopsticks_on	44
gives	45
tracing_out	46
is_with	47
put_porcelain_mask_on	48
are	49
have	50
confine_surely	51
can_see_ivory_chopsticks_on	52
flung_against	53
adorned_with	54
as	55
rests_between	56
has_place_in	57
breaking	58
shapes_of	59
're	60
put	61
was	62
at	63
live_amid	64
are_on	65
curiously_live_amid	66
are_much_in	67
comes_from	68
find	69
crumble_into	70
is_on	71
has	72
get_off_first	73
move	74
cry_'s	75
