nothing	0
come_here	1
you	2
stage_of_compass_club	3
other	4
sharp_spotlights	5
just_climbing	6
people	7
light	8
sharp_light	9
tables_in_sharp_light_at_time	10
chair_opposite_to_him	11
tables_in_sharp_light_at_same_time	12
nothing_special_about_chair	13
tables_in_light_at_same_time	14
baggy_hip_hop_clothes	15
just_everyone_else	16
corner_table_to_southeast	17
your_individuality	18
center_of_club	19
exit_to_down	20
walls	21
Dance_floor_(center_of_the_club)	22
corner	23
fresh_wad	24
mysterious_stranger_in_southeast_corner_table_waving	25
bright_light_coming	26
gus	27
club	28
light_coming	29
mysterious_stranger_in_southeast_corner_table_waving_again	30
compass_rose	31
shadows	32
mysterious_stranger_in_southeast_corner_table	33
stage	34
everybody	35
everyone	36
fresh_wad_of_bubblegum	37
quite_crowd	38
tables	39
now_center_of_club	40
dark_corner_table_to_southeast	41
stranger	42
chair_opposite	43
exit_to_south	44
it	45
tables_at_time	46
craze	47
tables_in_sharp_light	48
only_dark_silhouette	49
jacket	50
wad_of_bubblegum	51
southeastern	52
humiliation	53
se	54
bright_light	55
track	56
just_climbing_on_it	57
street	58
tables_at_same_time	59
southeast_corner_table_waving_again	60
dark_shadows_around_tables	61
come	62
stranger_in_southeast_corner_table_waving_again	63
stranger_in_southeast_corner_table	64
Dark_corner_(SE_corner)	65
table	66
spotlights	67
it_know	68
nothing_special	69
crowd	70
mysterious	71
nothing_unexpected	72
center	73
nearest_table	74
chair	75
exit_to_southeast	76
nothing_unexpected_in_direction	77
now_center	78
painted	79
corner_table	80
north	81
stranger_in_southeast_corner_table_waving	82
wad	83
tables_in_light_at_time	84
latest_craze	85
silhouette	86
other_direction	87
moist	88
southeast	89
gum	90
just_everyone	91
direction	92
dark_silhouette	93
climbing	94
one	95
everyone_else	96
mysterious_stranger	97
exit_to_east	98
dark_shadows	99
your_street_clothes	100
ceiling	101
track_jacket	102
bubblegum	103
only_silhouette	104
tables_in_light	105
clubbers	106
shadows_around_tables	107
The_Stage	108
exit_to_north	109
clothes	110
compass	111
somebody	112
southeastern_corner_of_club	113
good_humiliation	114
dark_corner_table	115
climbing_on_it	116
hip_hop_clothes	117
